sess_id,seqnum,tradedate,tradetime,ticker,clgroup,pos,pos_long,pos_short,pos_long_num,pos_short_num,systime,trade_session_date
7203,12,2024-12-11,20:00:00,Si,YUR,-295026,2761337,-3056363,300,119,2025-06-21 16:22:46,2024-12-11
7203,12,2024-12-11,20:00:00,Si,FIZ,295026,438418,-143392,8536,3029,2025-06-21 16:22:46,2024-12-11
7202,133,2024-12-11,16:00:00,Si,YUR,-298984,2661594,-2960578,310,120,2025-06-21 16:22:46,2024-12-11
7202,133,2024-12-11,16:00:00,Si,FIZ,298984,438852,-139868,8896,3061,2025-06-21 16:22:46,2024-12-11
7202,85,2024-12-11,12:00:00,Si,YUR,-299203,2646411,-2945614,296,121,2025-06-21 16:22:46,2024-12-11
7202,85,2024-12-11,12:00:00,Si,FIZ,299203,424764,-125561,8543,2948,2025-06-21 16:22:46,2024-12-11
7175,57,2024-11-01,23:50:00,Si,YUR,-370474,2376980,-2747454,263,103,2025-06-21 16:22:46,2024-11-01
7175,57,2024-11-01,23:50:00,Si,FIZ,370474,468512,-98038,8253,2448,2025-06-21 16:22:46,2024-11-01
7175,11,2024-11-01,20:00:00,Si,YUR,-370478,2377179,-2747657,269,103,2025-06-21 16:22:46,2024-11-01
7175,11,2024-11-01,20:00:00,Si,FIZ,370478,468593,-98115,8324,2508,2025-06-21 16:22:46,2024-11-01
7174,130,2024-11-01,16:00:00,Si,YUR,-369500,2376238,-2745738,273,103,2025-06-21 16:22:46,2024-11-01
7174,130,2024-11-01,16:00:00,Si,FIZ,369500,469633,-100133,8302,2611,2025-06-21 16:22:46,2024-11-01
7174,82,2024-11-01,12:00:00,Si,YUR,-343908,2393792,-2737700,273,99,2025-06-21 16:22:46,2024-11-01
7174,82,2024-11-01,12:00:00,Si,FIZ,343908,444285,-100377,7843,2576,2025-06-21 16:22:46,2024-11-01
7206,59,2024-12-16,23:50:00,Si,YUR,-289658,2808289,-3097947,294,118,2025-06-21 16:22:46,2024-12-16
7206,59,2024-12-16,23:50:00,Si,FIZ,289658,433502,-143844,8882,2796,2025-06-21 16:22:46,2024-12-16
7206,13,2024-12-16,20:00:00,Si,YUR,-290987,2808739,-3099726,293,119,2025-06-21 16:22:46,2024-12-16
7206,13,2024-12-16,20:00:00,Si,FIZ,290987,432683,-141696,9303,2783,2025-06-21 16:22:46,2024-12-16
7205,133,2024-12-16,16:00:00,Si,YUR,-296469,2790004,-3086473,295,132,2025-06-21 16:22:46,2024-12-16
7205,133,2024-12-16,16:00:00,Si,FIZ,296469,438918,-142449,9527,2893,2025-06-21 16:22:46,2024-12-16
7205,85,2024-12-16,12:00:00,Si,YUR,-280488,2805210,-3085698,306,123,2025-06-21 16:22:46,2024-12-16
7205,85,2024-12-16,12:00:00,Si,FIZ,280488,418076,-137588,8984,3236,2025-06-21 16:22:46,2024-12-16
7200,59,2024-12-06,23:50:00,Si,YUR,-292169,2565379,-2857548,279,113,2025-06-21 16:22:46,2024-12-06
7200,59,2024-12-06,23:50:00,Si,FIZ,292169,406606,-114437,7452,3607,2025-06-21 16:22:46,2024-12-06
7200,13,2024-12-06,20:00:00,Si,YUR,-284880,2573423,-2858303,278,117,2025-06-21 16:22:46,2024-12-06
7200,13,2024-12-06,20:00:00,Si,FIZ,284880,405866,-120986,7507,3786,2025-06-21 16:22:46,2024-12-06
7199,133,2024-12-06,16:00:00,Si,YUR,-260023,2573139,-2833162,279,124,2025-06-21 16:22:46,2024-12-06
7199,133,2024-12-06,16:00:00,Si,FIZ,260023,394622,-134599,7350,4327,2025-06-21 16:22:46,2024-12-06
7199,86,2024-12-06,12:00:00,Si,YUR,-246240,2487454,-2733694,274,126,2025-06-21 16:22:46,2024-12-06
7199,86,2024-12-06,12:00:00,Si,FIZ,246240,387604,-141364,7358,4290,2025-06-21 16:22:46,2024-12-06
7205,59,2024-12-13,23:50:00,Si,YUR,-292567,2803418,-3095985,301,115,2025-06-21 16:22:46,2024-12-13
7205,59,2024-12-13,23:50:00,Si,FIZ,292567,420558,-127991,9270,2799,2025-06-21 16:22:46,2024-12-13
7205,13,2024-12-13,20:00:00,Si,YUR,-292290,2803578,-3095868,303,115,2025-06-21 16:22:46,2024-12-13
7205,13,2024-12-13,20:00:00,Si,FIZ,292290,423625,-131335,9371,2906,2025-06-21 16:22:46,2024-12-13
7204,131,2024-12-13,16:00:00,Si,YUR,-299005,2796004,-3095009,308,120,2025-06-21 16:22:46,2024-12-13
7204,131,2024-12-13,16:00:00,Si,FIZ,299005,427346,-128341,9920,2928,2025-06-21 16:22:46,2024-12-13
7204,84,2024-12-13,12:00:00,Si,YUR,-312938,2794663,-3107601,307,125,2025-06-21 16:22:46,2024-12-13
7204,84,2024-12-13,12:00:00,Si,FIZ,312938,436003,-123065,9855,3002,2025-06-21 16:22:46,2024-12-13
7204,59,2024-12-13,09:55:00,Si,YUR,-275072,2834773,-3109845,290,126,2025-06-21 16:22:46,2024-12-13
7204,59,2024-12-13,09:55:00,Si,FIZ,275072,418211,-143139,8785,3230,2025-06-21 16:22:46,2024-12-13
7207,57,2024-12-17,23:50:00,Si,YUR,-311711,2931541,-3243252,300,113,2025-06-21 16:22:46,2024-12-17
7207,57,2024-12-17,23:50:00,Si,FIZ,311711,441662,-129951,9335,2738,2025-06-21 16:22:46,2024-12-17
7207,11,2024-12-17,20:00:00,Si,YUR,-313279,2931429,-3244708,307,112,2025-06-21 16:22:46,2024-12-17
7207,11,2024-12-17,20:00:00,Si,FIZ,313279,445874,-132595,9512,2731,2025-06-21 16:22:46,2024-12-17
7206,134,2024-12-17,16:00:00,Si,YUR,-299140,2900864,-3200004,300,122,2025-06-21 16:22:46,2024-12-17
7206,134,2024-12-17,16:00:00,Si,FIZ,299140,431284,-132144,8896,2904,2025-06-21 16:22:46,2024-12-17
7206,86,2024-12-17,12:00:00,Si,YUR,-290959,2850153,-3141112,307,119,2025-06-21 16:22:46,2024-12-17
7206,86,2024-12-17,12:00:00,Si,FIZ,290959,426876,-135917,8736,3055,2025-06-21 16:22:46,2024-12-17
7204,58,2024-12-12,23:50:00,Si,YUR,-275072,2834773,-3109845,290,126,2025-06-21 16:22:46,2024-12-12
7204,58,2024-12-12,23:50:00,Si,FIZ,275072,418211,-143139,8785,3230,2025-06-21 16:22:46,2024-12-12
7204,12,2024-12-12,20:00:00,Si,YUR,-273771,2836981,-3110752,287,126,2025-06-21 16:22:46,2024-12-12
7204,12,2024-12-12,20:00:00,Si,FIZ,273771,420025,-146254,8749,3395,2025-06-21 16:22:46,2024-12-12
7203,131,2024-12-12,16:00:00,Si,YUR,-290854,2830040,-3120894,303,125,2025-06-21 16:22:46,2024-12-12
7203,131,2024-12-12,16:00:00,Si,FIZ,290854,435154,-144300,9012,3396,2025-06-21 16:22:46,2024-12-12
7203,83,2024-12-12,12:00:00,Si,YUR,-303195,2803771,-3106966,311,122,2025-06-21 16:22:46,2024-12-12
7203,83,2024-12-12,12:00:00,Si,FIZ,303195,441959,-138764,8235,3426,2025-06-21 16:22:46,2024-12-12
7209,59,2024-12-19,23:50:00,Si,YUR,-245352,2301734,-2547086,239,94,2025-06-21 16:22:46,2024-12-19
7209,59,2024-12-19,23:50:00,Si,FIZ,245352,313286,-67934,7390,2009,2025-06-21 16:22:46,2024-12-19
7209,13,2024-12-19,20:00:00,Si,YUR,-244079,2301777,-2545856,240,94,2025-06-21 16:22:46,2024-12-19
7209,13,2024-12-19,20:00:00,Si,FIZ,244079,309373,-65294,7379,1992,2025-06-21 16:22:46,2024-12-19
7208,134,2024-12-19,16:00:00,Si,YUR,-261454,3205981,-3467435,301,115,2025-06-21 16:22:46,2024-12-19
7208,134,2024-12-19,16:00:00,Si,FIZ,261454,410450,-148996,9020,2966,2025-06-21 16:22:46,2024-12-19
7208,86,2024-12-19,12:00:00,Si,YUR,-267698,3103803,-3371501,305,120,2025-06-21 16:22:46,2024-12-19
7208,86,2024-12-19,12:00:00,Si,FIZ,267698,416407,-148709,9242,3243,2025-06-21 16:22:46,2024-12-19
7208,59,2024-12-19,09:45:00,Si,YUR,-273445,3107008,-3380453,303,112,2025-06-21 16:22:46,2024-12-19
7208,59,2024-12-19,09:45:00,Si,FIZ,273445,420188,-146743,9079,3019,2025-06-21 16:22:46,2024-12-19
7210,57,2024-12-20,23:50:00,Si,YUR,-232365,2449825,-2682190,236,110,2025-06-21 16:22:46,2024-12-20
7210,57,2024-12-20,23:50:00,Si,FIZ,232365,314356,-81991,7503,2134,2025-06-21 16:22:46,2024-12-20
7210,11,2024-12-20,20:00:00,Si,YUR,-232560,2449545,-2682105,241,106,2025-06-21 16:22:46,2024-12-20
7210,11,2024-12-20,20:00:00,Si,FIZ,232560,314320,-81760,7587,2202,2025-06-21 16:22:46,2024-12-20
7209,140,2024-12-20,16:00:00,Si,YUR,-247177,2416641,-2663818,235,108,2025-06-21 16:22:46,2024-12-20
7209,140,2024-12-20,16:00:00,Si,FIZ,247177,324091,-76914,7478,2200,2025-06-21 16:22:46,2024-12-20
7209,92,2024-12-20,12:00:00,Si,YUR,-241779,2339578,-2581357,239,105,2025-06-21 16:22:46,2024-12-20
7209,92,2024-12-20,12:00:00,Si,FIZ,241779,313800,-72021,7246,2303,2025-06-21 16:22:46,2024-12-20
7213,57,2024-12-25,23:50:00,Si,YUR,-167413,2666799,-2834212,217,135,2025-06-21 16:22:46,2024-12-25
7213,57,2024-12-25,23:50:00,Si,FIZ,167413,303909,-136496,6806,3085,2025-06-21 16:22:46,2024-12-25
7213,11,2024-12-25,20:00:00,Si,YUR,-166252,2666449,-2832701,214,139,2025-06-21 16:22:46,2024-12-25
7213,11,2024-12-25,20:00:00,Si,FIZ,166252,304250,-137998,6836,3106,2025-06-21 16:22:46,2024-12-25
7212,130,2024-12-25,16:00:00,Si,YUR,-179982,2669785,-2849767,219,125,2025-06-21 16:22:46,2024-12-25
7212,130,2024-12-25,16:00:00,Si,FIZ,179982,306763,-126781,6978,2799,2025-06-21 16:22:46,2024-12-25
7212,83,2024-12-25,12:00:00,Si,YUR,-189404,2662607,-2852011,229,116,2025-06-21 16:22:46,2024-12-25
7212,83,2024-12-25,12:00:00,Si,FIZ,189404,310114,-120710,7076,2672,2025-06-21 16:22:46,2024-12-25
7214,57,2024-12-26,23:50:00,Si,YUR,-182244,2724065,-2906309,217,144,2025-06-21 16:22:46,2024-12-26
7214,57,2024-12-26,23:50:00,Si,FIZ,182244,318240,-135996,7086,3850,2025-06-21 16:22:46,2024-12-26
7214,11,2024-12-26,20:00:00,Si,YUR,-181849,2723953,-2905802,218,151,2025-06-21 16:22:46,2024-12-26
7214,11,2024-12-26,20:00:00,Si,FIZ,181849,317815,-135966,7063,3996,2025-06-21 16:22:46,2024-12-26
7213,133,2024-12-26,16:00:00,Si,YUR,-170234,2724913,-2895147,217,152,2025-06-21 16:22:46,2024-12-26
7213,133,2024-12-26,16:00:00,Si,FIZ,170234,312014,-141780,6892,4075,2025-06-21 16:22:46,2024-12-26
7213,86,2024-12-26,12:00:00,Si,YUR,-166343,2672031,-2838374,218,144,2025-06-21 16:22:46,2024-12-26
7213,86,2024-12-26,12:00:00,Si,FIZ,166343,304549,-138206,7037,2972,2025-06-21 16:22:46,2024-12-26
7211,57,2024-12-23,23:50:00,Si,YUR,-202619,2610754,-2813373,228,118,2025-06-21 16:22:46,2024-12-23
7211,57,2024-12-23,23:50:00,Si,FIZ,202619,305501,-102882,6597,2978,2025-06-21 16:22:46,2024-12-23
7211,11,2024-12-23,20:00:00,Si,YUR,-201141,2612270,-2813411,229,123,2025-06-21 16:22:46,2024-12-23
7211,11,2024-12-23,20:00:00,Si,FIZ,201141,305650,-104509,6688,3006,2025-06-21 16:22:46,2024-12-23
7210,129,2024-12-23,16:00:00,Si,YUR,-195204,2568875,-2764079,227,126,2025-06-21 16:22:46,2024-12-23
7210,129,2024-12-23,16:00:00,Si,FIZ,195204,303882,-108678,6429,3202,2025-06-21 16:22:46,2024-12-23
7210,82,2024-12-23,12:00:00,Si,YUR,-231680,2471528,-2703208,247,107,2025-06-21 16:22:46,2024-12-23
7210,82,2024-12-23,12:00:00,Si,FIZ,231680,313153,-81473,6877,2389,2025-06-21 16:22:46,2024-12-23
7215,57,2024-12-27,23:50:00,Si,YUR,-246945,2767354,-3014299,224,138,2025-06-21 16:22:46,2024-12-27
7215,57,2024-12-27,23:50:00,Si,FIZ,246945,358840,-111895,7796,3066,2025-06-21 16:22:46,2024-12-27
7215,11,2024-12-27,20:00:00,Si,YUR,-248542,2764436,-3012978,223,136,2025-06-21 16:22:46,2024-12-27
7215,11,2024-12-27,20:00:00,Si,FIZ,248542,359564,-111022,7805,3122,2025-06-21 16:22:46,2024-12-27
7214,135,2024-12-27,16:00:00,Si,YUR,-215891,2759270,-2975161,230,146,2025-06-21 16:22:46,2024-12-27
7214,135,2024-12-27,16:00:00,Si,FIZ,215891,337070,-121179,7774,2959,2025-06-21 16:22:46,2024-12-27
7214,87,2024-12-27,12:00:00,Si,YUR,-190964,2741085,-2932049,220,147,2025-06-21 16:22:46,2024-12-27
7214,87,2024-12-27,12:00:00,Si,FIZ,190964,325082,-134118,7359,3942,2025-06-21 16:22:46,2024-12-27
7217,58,2025-01-02,10:15:00,Si,YUR,-281469,2763424,-3044893,235,111,2025-06-21 16:22:46,2025-01-02
7217,58,2025-01-02,10:15:00,Si,FIZ,281469,361480,-80011,8365,1823,2025-06-21 16:22:46,2025-01-02
7212,57,2024-12-24,23:50:00,Si,YUR,-197719,2667113,-2864832,224,119,2025-06-21 16:22:46,2024-12-24
7212,57,2024-12-24,23:50:00,Si,FIZ,197719,311734,-114015,6820,2866,2025-06-21 16:22:46,2024-12-24
7212,11,2024-12-24,20:00:00,Si,YUR,-195818,2667029,-2862847,220,121,2025-06-21 16:22:46,2024-12-24
7212,11,2024-12-24,20:00:00,Si,FIZ,195818,308024,-112206,6860,2911,2025-06-21 16:22:46,2024-12-24
7211,133,2024-12-24,16:00:00,Si,YUR,-186575,2642758,-2829333,228,122,2025-06-21 16:22:46,2024-12-24
7211,133,2024-12-24,16:00:00,Si,FIZ,186575,310752,-124177,6931,3011,2025-06-21 16:22:46,2024-12-24
7211,85,2024-12-24,12:00:00,Si,YUR,-196698,2622382,-2819080,226,131,2025-06-21 16:22:46,2024-12-24
7211,85,2024-12-24,12:00:00,Si,FIZ,196698,312366,-115668,6730,3268,2025-06-21 16:22:46,2024-12-24
7217,57,2024-12-30,23:50:00,Si,YUR,-281469,2763424,-3044893,235,111,2025-06-21 16:22:46,2024-12-30
7217,57,2024-12-30,23:50:00,Si,FIZ,281469,361480,-80011,8365,1823,2025-06-21 16:22:46,2024-12-30
7217,11,2024-12-30,20:00:00,Si,YUR,-279966,2765191,-3045157,234,114,2025-06-21 16:22:46,2024-12-30
7217,11,2024-12-30,20:00:00,Si,FIZ,279966,362475,-82509,8471,1897,2025-06-21 16:22:46,2024-12-30
7216,130,2024-12-30,16:00:00,Si,YUR,-278344,2767370,-3045714,236,117,2025-06-21 16:22:46,2024-12-30
7216,130,2024-12-30,16:00:00,Si,FIZ,278344,364081,-85737,8568,2001,2025-06-21 16:22:46,2024-12-30
7216,82,2024-12-30,12:00:00,Si,YUR,-268759,2769728,-3038487,232,126,2025-06-21 16:22:46,2024-12-30
7216,82,2024-12-30,12:00:00,Si,FIZ,268759,354477,-85718,8031,2288,2025-06-21 16:22:46,2024-12-30
7218,57,2025-01-03,23:50:00,Si,YUR,-286873,2761382,-3048255,241,112,2025-06-21 16:22:46,2025-01-03
7218,57,2025-01-03,23:50:00,Si,FIZ,286873,367096,-80223,8576,1959,2025-06-21 16:22:46,2025-01-03
7218,11,2025-01-03,20:00:00,Si,YUR,-286672,2761486,-3048158,243,111,2025-06-21 16:22:46,2025-01-03
7218,11,2025-01-03,20:00:00,Si,FIZ,286672,367208,-80536,8660,1997,2025-06-21 16:22:46,2025-01-03
7217,131,2025-01-03,16:00:00,Si,YUR,-288418,2760786,-3049204,245,115,2025-06-21 16:22:46,2025-01-03
7217,131,2025-01-03,16:00:00,Si,FIZ,288418,369031,-80613,8705,2032,2025-06-21 16:22:46,2025-01-03
7217,83,2025-01-03,12:00:00,Si,YUR,-287203,2761281,-3048484,249,117,2025-06-21 16:22:46,2025-01-03
7217,83,2025-01-03,12:00:00,Si,FIZ,287203,370847,-83644,8712,2026,2025-06-21 16:22:46,2025-01-03
7219,57,2025-01-06,23:50:00,Si,YUR,-272891,2772882,-3045773,235,123,2025-06-21 16:22:46,2025-01-06
7219,57,2025-01-06,23:50:00,Si,FIZ,272891,362448,-89557,7887,2755,2025-06-21 16:22:46,2025-01-06
7219,11,2025-01-06,20:00:00,Si,YUR,-276762,2769318,-3046080,236,124,2025-06-21 16:22:46,2025-01-06
7219,11,2025-01-06,20:00:00,Si,FIZ,276762,366341,-89579,7945,2818,2025-06-21 16:22:46,2025-01-06
7218,129,2025-01-06,16:00:00,Si,YUR,-281275,2766120,-3047395,235,124,2025-06-21 16:22:46,2025-01-06
7218,129,2025-01-06,16:00:00,Si,FIZ,281275,371617,-90342,7977,2867,2025-06-21 16:22:46,2025-01-06
7218,82,2025-01-06,12:00:00,Si,YUR,-287803,2763369,-3051172,244,118,2025-06-21 16:22:46,2025-01-06
7218,82,2025-01-06,12:00:00,Si,FIZ,287803,365650,-77847,8527,2305,2025-06-21 16:22:46,2025-01-06
7220,57,2025-01-08,23:50:00,Si,YUR,-274656,2771165,-3045821,231,126,2025-06-21 16:22:46,2025-01-08
7220,57,2025-01-08,23:50:00,Si,FIZ,274656,365681,-91025,7827,2974,2025-06-21 16:22:46,2025-01-08
7220,11,2025-01-08,20:00:00,Si,YUR,-273951,2771625,-3045576,231,128,2025-06-21 16:22:46,2025-01-08
7220,11,2025-01-08,20:00:00,Si,FIZ,273951,369526,-95575,7873,3414,2025-06-21 16:22:46,2025-01-08
7219,129,2025-01-08,16:00:00,Si,YUR,-272518,2772404,-3044922,232,128,2025-06-21 16:22:46,2025-01-08
7219,129,2025-01-08,16:00:00,Si,FIZ,272518,369484,-96966,7891,3434,2025-06-21 16:22:46,2025-01-08
7219,82,2025-01-08,12:00:00,Si,YUR,-274178,2771678,-3045856,237,126,2025-06-21 16:22:46,2025-01-08
7219,82,2025-01-08,12:00:00,Si,FIZ,274178,364475,-90297,7920,3197,2025-06-21 16:22:46,2025-01-08
7222,57,2025-01-10,23:50:00,Si,YUR,-295043,2801758,-3096801,249,119,2025-06-21 16:22:46,2025-01-10
7222,57,2025-01-10,23:50:00,Si,FIZ,295043,380494,-85451,8337,2048,2025-06-21 16:22:46,2025-01-10
7222,11,2025-01-10,20:00:00,Si,YUR,-294234,2802351,-3096585,254,120,2025-06-21 16:22:46,2025-01-10
7222,11,2025-01-10,20:00:00,Si,FIZ,294234,380552,-86318,8457,2110,2025-06-21 16:22:46,2025-01-10
7221,132,2025-01-10,16:00:00,Si,YUR,-291240,2799051,-3090291,256,120,2025-06-21 16:22:46,2025-01-10
7221,132,2025-01-10,16:00:00,Si,FIZ,291240,379957,-88717,8547,2228,2025-06-21 16:22:46,2025-01-10
7221,85,2025-01-10,12:00:00,Si,YUR,-292814,2786011,-3078825,248,118,2025-06-21 16:22:46,2025-01-10
7221,85,2025-01-10,12:00:00,Si,FIZ,292814,370197,-77383,8108,2139,2025-06-21 16:22:46,2025-01-10
7223,59,2025-01-13,23:50:00,Si,YUR,-300497,2800323,-3100820,259,117,2025-06-21 16:22:46,2025-01-13
7223,59,2025-01-13,23:50:00,Si,FIZ,300497,386565,-86068,8628,2243,2025-06-21 16:22:46,2025-01-13
7223,13,2025-01-13,20:00:00,Si,YUR,-296748,2804027,-3100775,255,117,2025-06-21 16:22:46,2025-01-13
7223,13,2025-01-13,20:00:00,Si,FIZ,296748,380759,-84011,8222,2426,2025-06-21 16:22:46,2025-01-13
7222,132,2025-01-13,16:00:00,Si,YUR,-295940,2804950,-3100890,255,121,2025-06-21 16:22:46,2025-01-13
7222,132,2025-01-13,16:00:00,Si,FIZ,295940,381810,-85870,8264,2465,2025-06-21 16:22:46,2025-01-13
7222,85,2025-01-13,12:00:00,Si,YUR,-295901,2800567,-3096468,260,120,2025-06-21 16:22:46,2025-01-13
7222,85,2025-01-13,12:00:00,Si,FIZ,295901,382738,-86837,8612,2230,2025-06-21 16:22:46,2025-01-13
7222,59,2025-01-13,09:35:00,Si,YUR,-295043,2801758,-3096801,249,119,2025-06-21 16:22:46,2025-01-13
7222,59,2025-01-13,09:35:00,Si,FIZ,295043,380494,-85451,8337,2048,2025-06-21 16:22:46,2025-01-13
7225,57,2025-01-15,23:50:00,Si,YUR,-297732,2813401,-3111133,249,128,2025-06-21 16:22:46,2025-01-15
7225,57,2025-01-15,23:50:00,Si,FIZ,297732,388589,-90857,8707,2369,2025-06-21 16:22:46,2025-01-15
7225,11,2025-01-15,20:00:00,Si,YUR,-298538,2812614,-3111152,252,127,2025-06-21 16:22:46,2025-01-15
7225,11,2025-01-15,20:00:00,Si,FIZ,298538,390404,-91866,8725,2452,2025-06-21 16:22:46,2025-01-15
7224,130,2025-01-15,16:00:00,Si,YUR,-297700,2810092,-3107792,251,130,2025-06-21 16:22:46,2025-01-15
7224,130,2025-01-15,16:00:00,Si,FIZ,297700,391437,-93737,8893,2597,2025-06-21 16:22:46,2025-01-15
7224,82,2025-01-15,12:00:00,Si,YUR,-292307,2804157,-3096464,251,131,2025-06-21 16:22:46,2025-01-15
7224,82,2025-01-15,12:00:00,Si,FIZ,292307,384642,-92335,8623,2580,2025-06-21 16:22:46,2025-01-15
7201,57,2024-12-09,23:50:00,Si,YUR,-306853,2606830,-2913683,289,112,2025-06-21 16:22:46,2024-12-09
7201,57,2024-12-09,23:50:00,Si,FIZ,306853,415286,-108433,7673,2874,2025-06-21 16:22:46,2024-12-09
7201,11,2024-12-09,20:00:00,Si,YUR,-308235,2606767,-2915002,293,112,2025-06-21 16:22:46,2024-12-09
7201,11,2024-12-09,20:00:00,Si,FIZ,308235,418773,-110538,7841,2890,2025-06-21 16:22:46,2024-12-09
7200,135,2024-12-09,16:00:00,Si,YUR,-298135,2599754,-2897889,292,118,2025-06-21 16:22:46,2024-12-09
7200,135,2024-12-09,16:00:00,Si,FIZ,298135,412084,-113949,8166,3050,2025-06-21 16:22:46,2024-12-09
7200,87,2024-12-09,12:00:00,Si,YUR,-287429,2578985,-2866414,281,120,2025-06-21 16:22:46,2024-12-09
7200,87,2024-12-09,12:00:00,Si,FIZ,287429,409811,-122382,7817,3396,2025-06-21 16:22:46,2024-12-09
7221,57,2025-01-09,23:50:00,Si,YUR,-288908,2778632,-3067540,246,117,2025-06-21 16:22:46,2025-01-09
7221,57,2025-01-09,23:50:00,Si,FIZ,288908,363650,-74742,7883,2031,2025-06-21 16:22:46,2025-01-09
7221,11,2025-01-09,20:00:00,Si,YUR,-287971,2778104,-3066075,244,115,2025-06-21 16:22:46,2025-01-09
7221,11,2025-01-09,20:00:00,Si,FIZ,287971,364216,-76245,7902,2083,2025-06-21 16:22:46,2025-01-09
7220,129,2025-01-09,16:00:00,Si,YUR,-287186,2781048,-3068234,249,122,2025-06-21 16:22:46,2025-01-09
7220,129,2025-01-09,16:00:00,Si,FIZ,287186,367736,-80550,7911,2191,2025-06-21 16:22:46,2025-01-09
7220,82,2025-01-09,12:00:00,Si,YUR,-279510,2775930,-3055440,254,128,2025-06-21 16:22:46,2025-01-09
7220,82,2025-01-09,12:00:00,Si,FIZ,279510,363609,-84099,8105,2397,2025-06-21 16:22:46,2025-01-09
7224,57,2025-01-14,23:50:00,Si,YUR,-304424,2804489,-3108913,254,120,2025-06-21 16:22:46,2025-01-14
7224,57,2025-01-14,23:50:00,Si,FIZ,304424,393770,-89346,8724,2441,2025-06-21 16:22:46,2025-01-14
7224,11,2025-01-14,20:00:00,Si,YUR,-304832,2805294,-3110126,257,119,2025-06-21 16:22:46,2025-01-14
7224,11,2025-01-14,20:00:00,Si,FIZ,304832,395060,-90228,8764,2494,2025-06-21 16:22:46,2025-01-14
7223,134,2025-01-14,16:00:00,Si,YUR,-298312,2815843,-3114155,259,122,2025-06-21 16:22:46,2025-01-14
7223,134,2025-01-14,16:00:00,Si,FIZ,298312,390159,-91847,8926,2597,2025-06-21 16:22:46,2025-01-14
7223,87,2025-01-14,12:00:00,Si,YUR,-302481,2808417,-3110898,265,121,2025-06-21 16:22:46,2025-01-14
7223,87,2025-01-14,12:00:00,Si,FIZ,302481,390930,-88449,9094,2504,2025-06-21 16:22:46,2025-01-14
7227,57,2025-01-17,23:50:00,Si,YUR,-254771,2819159,-3073930,241,138,2025-06-21 16:22:46,2025-01-17
7227,57,2025-01-17,23:50:00,Si,FIZ,254771,368172,-113401,7943,2818,2025-06-21 16:22:46,2025-01-17
7227,11,2025-01-17,20:00:00,Si,YUR,-255293,2819074,-3074367,239,143,2025-06-21 16:22:46,2025-01-17
7227,11,2025-01-17,20:00:00,Si,FIZ,255293,370584,-115291,7989,2936,2025-06-21 16:22:46,2025-01-17
7226,131,2025-01-17,16:00:00,Si,YUR,-264872,2818681,-3083553,248,132,2025-06-21 16:22:46,2025-01-17
7226,131,2025-01-17,16:00:00,Si,FIZ,264872,368611,-103739,8472,2555,2025-06-21 16:22:46,2025-01-17
7226,84,2025-01-17,12:00:00,Si,YUR,-279563,2810254,-3089817,255,134,2025-06-21 16:22:46,2025-01-17
7226,84,2025-01-17,12:00:00,Si,FIZ,279563,376358,-96795,8922,2553,2025-06-21 16:22:46,2025-01-17
7208,58,2024-12-18,23:50:00,Si,YUR,-273445,3107008,-3380453,303,112,2025-06-21 16:22:46,2024-12-18
7208,58,2024-12-18,23:50:00,Si,FIZ,273445,420188,-146743,9079,3019,2025-06-21 16:22:46,2024-12-18
7208,12,2024-12-18,20:00:00,Si,YUR,-272805,3111666,-3384471,304,114,2025-06-21 16:22:46,2024-12-18
7208,12,2024-12-18,20:00:00,Si,FIZ,272805,419211,-146406,9227,3012,2025-06-21 16:22:46,2024-12-18
7207,131,2024-12-18,16:00:00,Si,YUR,-264402,3068646,-3333048,314,116,2025-06-21 16:22:46,2024-12-18
7207,131,2024-12-18,16:00:00,Si,FIZ,264402,420003,-155601,9477,3142,2025-06-21 16:22:46,2024-12-18
7207,83,2024-12-18,12:00:00,Si,YUR,-278660,3030255,-3308915,302,120,2025-06-21 16:22:46,2024-12-18
7207,83,2024-12-18,12:00:00,Si,FIZ,278660,422697,-144037,9262,3052,2025-06-21 16:22:46,2024-12-18
7207,58,2024-12-18,09:55:00,Si,YUR,-311711,2931541,-3243252,300,113,2025-06-21 16:22:46,2024-12-18
7207,58,2024-12-18,09:55:00,Si,FIZ,311711,441662,-129951,9335,2738,2025-06-21 16:22:46,2024-12-18
7228,58,2025-01-20,23:50:00,Si,YUR,-234573,2839353,-3073926,231,142,2025-06-21 16:22:46,2025-01-20
7228,58,2025-01-20,23:50:00,Si,FIZ,234573,362239,-127666,8923,3335,2025-06-21 16:22:46,2025-01-20
7228,12,2025-01-20,20:00:00,Si,YUR,-233702,2840446,-3074148,230,148,2025-06-21 16:22:46,2025-01-20
7228,12,2025-01-20,20:00:00,Si,FIZ,233702,361228,-127526,8914,3384,2025-06-21 16:22:46,2025-01-20
7227,130,2025-01-20,16:00:00,Si,YUR,-234266,2841203,-3075469,229,153,2025-06-21 16:22:46,2025-01-20
7227,130,2025-01-20,16:00:00,Si,FIZ,234266,359037,-124771,8786,3608,2025-06-21 16:22:46,2025-01-20
7227,83,2025-01-20,12:00:00,Si,YUR,-245020,2830829,-3075849,234,151,2025-06-21 16:22:46,2025-01-20
7227,83,2025-01-20,12:00:00,Si,FIZ,245020,361494,-116474,8588,3255,2025-06-21 16:22:46,2025-01-20
